month,sales_mkwh,state,sector,consumers,price,revenue,use_per_capita,region,cooling_days,heating_days,COM,RES,time,year,mon,season,date,num_days,num_hols,pct_weekdays,y,hot,cold,wind
201911,247.62485,WY,RES,275726.0,10.93,2706.5396105,898.0830607197,MTN,10.736946181,616.65676065,0,1,143,2019,11,fall,2019-11-01,30,11,0.6333333333333333,29.93610202399,0.0,18.0,9.0
201910,219.17936,WY,RES,276322.0,11.42,2503.0282912000002,793.2027127771223,MTN,48.826974061,477.21388515,0,1,142,2019,10,fall,2019-10-01,31,9,0.7096774193548387,25.587184283132977,0.0,19.0,10.0
201909,173.31989,WY,RES,274923.0,12.03,2085.0382766999996,630.430666041037,MTN,207.23085721,95.244220932,0,1,141,2019,9,fall,2019-09-01,30,10,0.6666666666666667,21.01435553470123,2.0,0.0,7.0
201908,200.47351,WY,RES,274825.0,11.9,2385.6347690000002,729.4587828618212,MTN,385.65222917,16.746532093,0,1,140,2019,8,summer,2019-08-01,31,9,0.7096774193548387,23.530928479413586,0.0,0.0,9.0
201907,220.54269,WY,RES,274936.0,11.83,2609.0200227,802.1601027148137,MTN,395.47144428,14.615400387,0,1,139,2019,7,summer,2019-07-01,31,9,0.7096774193548387,25.87613234563915,0.0,0.0,16.0
201906,197.34501,WY,RES,274482.0,11.82,2332.6180182000003,718.9725009290227,MTN,233.14286207,96.7766192,0,1,138,2019,6,summer,2019-06-01,30,10,0.6666666666666667,23.96575003096742,0.0,0.0,8.0
201905,189.02605,WY,RES,274727.0,11.51,2175.6898355,688.0505010428534,MTN,56.928528304,314.33783565,0,1,137,2019,5,spring,2019-05-01,31,9,0.7096774193548387,22.19517745299527,0.0,14.0,2.0
201904,210.3272,WY,RES,274341.0,11.15,2345.1482800000003,766.6633860779103,MTN,50.581527866,373.78919003,0,1,136,2019,4,spring,2019-04-01,30,8,0.7333333333333334,25.55544620259701,0.0,12.0,7.0
201903,280.05183,WY,RES,274286.0,10.78,3018.9587273999996,1021.0212333112153,MTN,10.195886801,666.64022006,0,1,135,2019,3,spring,2019-03-01,31,10,0.6774193548387097,32.93616881649081,0.0,20.0,1.0
201902,283.59229,WY,RES,273859.0,10.57,2997.5705053,1035.5412456775202,MTN,0.0,866.48123398,0,1,134,2019,2,winter,2019-02-01,28,9,0.6785714285714286,36.983615917054294,0.0,18.0,15.0
201901,327.52754,WY,RES,274088.0,10.53,3448.8649961999995,1194.9721987099033,MTN,0.043095959958,892.77215644,0,1,133,2019,1,winter,2019-01-01,31,10,0.6774193548387097,38.547490280964624,0.0,23.0,19.0
201812,300.52847,WY,RES,273326.0,10.77,3236.6916219,1099.5239018607817,MTN,0.0,897.10335912,0,1,132,2018,12,winter,2018-12-01,31,11,0.6451612903225806,35.46851296325102,0.0,10.0,12.0
201811,248.27167,WY,RES,273450.0,10.98,2726.0229366000003,907.9234594989944,MTN,4.883445129,678.26722734,0,1,131,2018,11,fall,2018-11-01,30,10,0.6666666666666667,30.264115316633145,0.0,10.0,10.0
201810,179.76312,WY,RES,273206.0,11.0,1977.3943199999999,657.9764719662087,MTN,45.070798354,383.72530311,0,1,130,2018,10,fall,2018-10-01,31,9,0.7096774193548387,21.225047482780926,0.0,7.0,3.0
201809,162.87219,WY,RES,272548.0,12.17,1982.1545522999998,597.5908463830225,MTN,238.09114153,89.140568505,0,1,129,2018,9,fall,2018-09-01,30,11,0.6333333333333333,19.919694879434083,0.0,4.0,0.0
201808,202.24462,WY,RES,272777.0,11.75,2376.374285,741.4284195515017,MTN,343.70172273,24.70218149,0,1,128,2018,8,summer,2018-08-01,31,8,0.7419354838709677,23.917045791983927,0.0,0.0,8.0
201807,223.51388,WY,RES,272524.0,11.97,2675.4611436,820.1621875504543,MTN,415.04117682,9.0389428503,0,1,127,2018,7,summer,2018-07-01,31,10,0.6774193548387097,26.456844759692075,0.0,0.0,13.0
201806,185.87976,WY,RES,272316.0,12.23,2273.3094648,682.5884634028114,MTN,298.51255307,56.427586746,0,1,126,2018,6,summer,2018-06-01,30,9,0.7,22.752948780093714,0.0,0.0,9.0
201805,181.08463,WY,RES,272048.0,11.91,2156.7179433,665.6348512027289,MTN,136.57494431,162.96271151,0,1,125,2018,5,spring,2018-05-01,31,9,0.7096774193548387,21.47209197428158,0.0,4.0,4.0
201804,218.59949,WY,RES,271952.0,11.22,2452.6862778,803.8164455492146,MTN,70.447658633,379.83098837,0,1,124,2018,4,spring,2018-04-01,30,9,0.7,26.793881518307153,0.0,19.0,7.0
201803,261.73666,WY,RES,271958.0,10.98,2873.8685268,962.415740665838,MTN,13.871930822,603.6952579,0,1,123,2018,3,spring,2018-03-01,31,9,0.7096774193548387,31.04566905373671,0.0,21.0,6.0
201802,268.2944,WY,RES,271503.0,10.79,2894.8965759999996,988.1820827025853,MTN,2.6267341207,747.50655234,0,1,122,2018,2,winter,2018-02-01,28,9,0.6785714285714286,35.29221723937805,0.0,26.0,12.0
201801,315.56711,WY,RES,271534.0,10.76,3395.5021036000003,1162.1642593561028,MTN,4.2415894351,770.51563624,0,1,121,2018,1,winter,2018-01-01,31,10,0.6774193548387097,37.48916965664848,0.0,20.0,19.0
201712,300.43164,WY,RES,271856.0,11.13,3343.8041532,1105.113148137249,MTN,1.1670260463,815.0403684,0,1,120,2017,12,winter,2017-12-01,31,11,0.6451612903225806,35.64881123023384,0.0,25.0,15.0
201711,233.22432,WY,RES,270708.0,11.13,2595.7866816,861.5346424930183,MTN,29.103224011,488.95597716,0,1,119,2017,11,fall,2017-11-01,30,10,0.6666666666666667,28.717821416433942,0.0,17.0,20.0
201710,209.76675,WY,RES,270796.0,11.56,2424.9036300000002,774.630164404201,MTN,91.817483639,358.23386748,0,1,118,2017,10,fall,2017-10-01,31,10,0.6774193548387097,24.988069819490352,0.0,5.0,14.0
201709,169.38844,WY,RES,270053.0,12.2,2066.538968,627.2414674156554,MTN,177.6701646,119.88382223,0,1,117,2017,9,fall,2017-09-01,30,10,0.6666666666666667,20.90804891385518,0.0,6.0,1.0
201708,189.67382,WY,RES,270525.0,12.04,2283.6727928,701.132316791424,MTN,329.24002494,26.531214593,0,1,116,2017,8,summer,2017-08-01,31,8,0.7419354838709677,22.617171509400777,0.0,0.0,4.0
201707,223.21929,WY,RES,270626.0,12.11,2703.1856018999997,824.8257373644809,MTN,414.35060971,6.4166069209,0,1,115,2017,7,summer,2017-07-01,31,11,0.6451612903225806,26.607281850467125,0.0,0.0,13.0
201706,185.40518,WY,RES,269944.0,12.16,2254.5269888000003,686.8283051299529,MTN,307.63764978,58.531732388,0,1,114,2017,6,summer,2017-06-01,30,8,0.7333333333333334,22.894276837665096,0.0,0.0,14.0
201705,192.93121,WY,RES,270910.0,11.68,2253.4365328,712.1597947657893,MTN,109.1740219,234.86065089,0,1,113,2017,5,spring,2017-05-01,31,9,0.7096774193548387,22.972896605348044,0.0,6.0,1.0
201704,207.76251,WY,RES,270442.0,11.53,2395.5017402999997,768.2331516554382,MTN,50.688093335,403.75049545,0,1,112,2017,4,spring,2017-04-01,30,10,0.6666666666666667,25.60777172184794,0.0,31.0,2.0
201703,244.66481,WY,RES,270773.0,10.87,2659.5064847,903.5790496098208,MTN,31.535241914,467.02852721,0,1,111,2017,3,spring,2017-03-01,31,8,0.7419354838709677,29.147711277736153,0.0,9.0,11.0
201702,272.52877,WY,RES,270173.0,10.74,2926.9589898,1008.719487143423,MTN,5.2749243353,627.37957304,0,1,110,2017,2,winter,2017-02-01,28,9,0.6785714285714286,36.02569596940796,0.0,23.0,14.0
201701,343.37427,WY,RES,270097.0,10.54,3619.1648058,1271.2998293205774,MTN,0.0,961.72057367,0,1,109,2017,1,winter,2017-01-01,31,11,0.6451612903225806,41.00967191356701,0.0,26.0,7.0
201612,321.72649,WY,RES,270473.0,10.68,3436.0389132,1189.4957722212569,MTN,0.0,926.30754689,0,1,108,2016,12,winter,2016-12-01,31,10,0.6774193548387097,38.37083136197603,0.0,40.0,20.0
201611,216.61029,WY,RES,270150.0,11.26,2439.0318654,801.8148806218767,MTN,13.750098061,512.41492727,0,1,107,2016,11,fall,2016-11-01,30,10,0.6666666666666667,26.72716268739589,0.0,17.0,6.0
201610,188.66964,WY,RES,269805.0,11.5,2169.70086,699.2814810696614,MTN,99.153918472,265.08531026,0,1,106,2016,10,fall,2016-10-01,31,11,0.6451612903225806,22.5574671312794,0.0,3.0,10.0
201609,171.07963,WY,RES,270039.0,11.75,2010.1856525,633.5367483956021,MTN,173.43254871,114.83951641,0,1,105,2016,9,fall,2016-09-01,30,9,0.7,21.117891613186735,0.0,1.0,6.0
201608,208.61624,WY,RES,269819.0,11.71,2442.8961704000003,773.1710517050319,MTN,305.30110959,30.722107779,0,1,104,2016,8,summer,2016-08-01,31,8,0.7419354838709677,24.941001667904256,0.0,0.0,3.0
201607,216.3775,WY,RES,269377.0,11.84,2561.9096,803.2515767864369,MTN,407.72207302,14.643427643,0,1,103,2016,7,summer,2016-07-01,31,11,0.6451612903225806,25.911341186659254,0.0,0.0,12.0
201606,188.22633,WY,RES,269730.0,11.76,2213.5416407999996,697.832387943499,MTN,331.1187285,42.183220103,0,1,102,2016,6,summer,2016-06-01,30,8,0.7333333333333334,23.261079598116634,0.0,0.0,14.0
201605,184.6215,WY,RES,269401.0,11.45,2113.916175,685.3036922654334,MTN,90.251063978,253.93096962,0,1,101,2016,5,spring,2016-05-01,31,10,0.6774193548387097,22.106570718239787,0.0,1.0,2.0
201604,212.20174,WY,RES,269401.0,10.96,2325.7310704,787.679852710272,MTN,41.942767294,381.00738813,0,1,100,2016,4,spring,2016-04-01,30,9,0.7,26.255995090342402,0.0,13.0,8.0
201603,240.44333,WY,RES,269837.0,10.8,2596.787964,891.0687933826717,MTN,24.148154411,542.57171028,0,1,99,2016,3,spring,2016-03-01,31,8,0.7419354838709677,28.744154625247475,0.0,18.0,4.0
201602,273.71169,WY,RES,268958.0,10.57,2893.1325632999997,1017.6744696197919,MTN,10.087568414,618.42205743,0,1,98,2016,2,winter,2016-02-01,29,9,0.6896551724137931,35.092223090337654,0.0,13.0,20.0
201601,328.78863,WY,RES,268771.0,10.42,3425.9775246,1223.303965085519,MTN,0.0,917.6238998,0,1,97,2016,1,winter,2016-01-01,31,12,0.6129032258064516,39.46141822856513,0.0,16.0,5.0
201512,296.10306,WY,RES,269298.0,10.54,3120.9262524,1099.5367956687387,MTN,0.0,936.83353641,0,1,96,2015,12,winter,2015-12-01,31,9,0.7096774193548387,35.46892889253996,0.0,10.0,8.0
201511,217.76039,WY,RES,268760.0,11.11,2419.3179329,810.2410700997173,MTN,2.9093549318,686.50989613,0,1,95,2015,11,fall,2015-11-01,30,11,0.6333333333333333,27.008035669990576,0.0,16.0,12.0
201510,180.99418,WY,RES,268955.0,11.56,2092.2927208,672.9533936903943,MTN,83.947778207,247.31422379,0,1,94,2015,10,fall,2015-10-01,31,10,0.6774193548387097,21.708173990012718,0.0,0.0,5.0
201509,180.4969,WY,RES,268743.0,11.53,2081.129257,671.6338658123188,MTN,231.22959081,77.97608414,0,1,93,2015,9,fall,2015-09-01,30,9,0.7,22.387795527077294,0.0,0.0,2.0
201508,200.57095,WY,RES,268411.0,11.5,2306.5659250000003,747.2530932040788,MTN,361.70458598,20.538912465,0,1,92,2015,8,summer,2015-08-01,31,10,0.6774193548387097,24.104938490454156,0.0,0.0,7.0
201507,195.22559,WY,RES,268362.0,11.64,2272.4258676000004,727.4710652029721,MTN,325.2718091,23.952675822,0,1,91,2015,7,summer,2015-07-01,31,9,0.7096774193548387,23.466808554934584,0.0,0.0,6.0
201506,194.59134,WY,RES,268117.0,11.36,2210.5576224,725.7702420958014,MTN,313.25933386,41.599021408,0,1,90,2015,6,summer,2015-06-01,30,8,0.7333333333333334,24.19234140319338,0.0,0.0,16.0
201505,181.58607,WY,RES,267860.0,11.3,2051.922591,677.9140969162995,MTN,75.203325218,267.61680764,0,1,89,2015,5,spring,2015-05-01,31,11,0.6451612903225806,21.86819667471934,0.0,7.0,2.0
201504,200.91916,WY,RES,267940.0,10.8,2169.9269280000003,749.866238710159,MTN,40.302093487,396.06810936,0,1,88,2015,4,spring,2015-04-01,30,8,0.7333333333333334,24.995541290338632,0.0,7.0,2.0
201503,261.5883,WY,RES,267892.0,10.57,2764.988331,976.469248801756,MTN,31.904593329,483.76423107,0,1,87,2015,3,spring,2015-03-01,31,9,0.7096774193548387,31.499008025863095,0.0,6.0,8.0
201502,254.15776,WY,RES,267426.0,10.43,2650.8654367999998,950.3853776371782,MTN,11.010373736,600.474152,0,1,86,2015,2,winter,2015-02-01,28,9,0.6785714285714286,33.94233491561351,0.0,14.0,6.0
201501,312.7083,WY,RES,266945.0,10.27,3211.514241,1171.4334413455956,MTN,1.6505206272,818.11841101,0,1,85,2015,1,winter,2015-01-01,31,11,0.6451612903225806,37.788175527277275,0.0,7.0,9.0
201412,295.44604,WY,RES,267052.0,10.47,3093.3200388,1106.3240118029448,MTN,0.0,836.87909061,0,1,84,2014,12,winter,2014-12-01,31,9,0.7096774193548387,35.68787134848209,0.0,22.0,7.0
201411,229.93721,WY,RES,266462.0,10.63,2444.2325423,862.926833844976,MTN,8.7010626576,653.7494722,0,1,83,2014,11,fall,2014-11-01,30,12,0.6,28.764227794832536,0.0,25.0,18.0
201410,184.65637,WY,RES,266473.0,11.14,2057.0719618000003,692.9646530792988,MTN,85.414749553,273.02056282,0,1,82,2014,10,fall,2014-10-01,31,9,0.7096774193548387,22.353698486428996,0.0,2.0,2.0
201409,181.86545,WY,RES,266026.0,11.08,2015.0691860000002,683.6378775006954,MTN,205.24457128,100.57703044,0,1,81,2014,9,fall,2014-09-01,30,9,0.7,22.78792925002318,0.0,6.0,6.0
201408,189.11753,WY,RES,267440.0,11.09,2097.3134077,707.1400314089142,MTN,271.77582977,37.351468437,0,1,80,2014,8,summer,2014-08-01,31,10,0.6774193548387097,22.810968755126265,0.0,0.0,3.0
201407,190.49628,WY,RES,265471.0,11.23,2139.2732244000003,717.578492566043,MTN,391.19754391,11.198676432,0,1,79,2014,7,summer,2014-07-01,31,9,0.7096774193548387,23.14769330858203,0.0,0.0,3.0
201406,167.68746,WY,RES,265069.0,11.17,1873.0689281999998,632.6181484820934,MTN,271.34142146,86.08036968,0,1,78,2014,6,summer,2014-06-01,30,9,0.7,21.087271616069778,0.0,0.0,13.0
201405,201.22385,WY,RES,265105.0,10.57,2126.9360945,759.0345334867317,MTN,118.97802915,218.14443703,0,1,77,2014,5,spring,2014-05-01,31,10,0.6774193548387097,24.48498495118489,0.0,4.0,11.0
201404,223.28013,WY,RES,264983.0,10.2,2277.457326,842.6205832072246,MTN,47.121300563,404.92847415,0,1,76,2014,4,spring,2014-04-01,30,8,0.7333333333333334,28.087352773574153,0.0,10.0,6.0
201403,266.83629,WY,RES,264872.0,10.03,2676.3679887,1007.415997160893,MTN,20.272327747,583.03243891,0,1,75,2014,3,spring,2014-03-01,31,10,0.6774193548387097,32.49729023099655,0.0,20.0,12.0
201402,297.89161,WY,RES,264488.0,9.83,2928.2745263,1126.2953706784429,MTN,7.2402333052,704.80209017,0,1,74,2014,2,winter,2014-02-01,28,9,0.6785714285714286,40.224834667087244,0.0,35.0,15.0
201401,323.8748,WY,RES,265168.0,9.74,3154.540552,1221.3947384299765,MTN,3.0964523352,834.35318548,0,1,73,2014,1,winter,2014-01-01,31,10,0.6774193548387097,39.399830271934725,0.0,18.0,21.0
201312,318.94754,WY,RES,264210.0,10.11,3224.5596293999997,1207.1743688732447,MTN,0.0,969.50570834,0,1,72,2013,12,winter,2013-12-01,31,10,0.6774193548387097,38.941108673330476,0.0,24.0,21.0
201311,233.75594,WY,RES,264195.0,10.23,2391.3232662,884.7856318249777,MTN,9.4840554646,613.88871408,0,1,71,2013,11,fall,2013-11-01,30,11,0.6333333333333333,29.492854394165924,0.0,5.0,7.0
201310,200.51323,WY,RES,264847.0,10.56,2117.4197088,757.0908109210224,MTN,39.412228917,413.62961573,0,1,70,2013,10,fall,2013-10-01,31,9,0.7096774193548387,24.422284223258785,0.0,21.0,3.0
201309,188.03068,WY,RES,263575.0,10.72,2015.6888896,713.3858674001707,MTN,185.33893815,99.042131076,0,1,69,2013,9,fall,2013-09-01,30,10,0.6666666666666667,23.779528913339025,0.0,3.0,10.0
201308,203.81525,WY,RES,263828.0,10.68,2176.74687,772.5307776278485,MTN,336.53739428,16.461410964,0,1,68,2013,8,summer,2013-08-01,31,9,0.7096774193548387,24.920347665414468,0.0,0.0,8.0
201307,200.19949,WY,RES,263527.0,10.83,2168.1604767,759.6925172752697,MTN,389.62190046,10.546541759,0,1,67,2013,7,summer,2013-07-01,31,9,0.7096774193548387,24.50621023468612,0.0,0.0,9.0
201306,170.03346,WY,RES,263243.0,10.75,1827.8596949999999,645.9182580353514,MTN,309.21367091,56.619754863,0,1,66,2013,6,summer,2013-06-01,30,10,0.6666666666666667,21.53060860117838,0.0,0.0,11.0
201305,198.73746,WY,RES,263303.0,10.2,2027.1220919999998,754.7861589119759,MTN,122.05132631,217.35003504,0,1,65,2013,5,spring,2013-05-01,31,9,0.7096774193548387,24.347940610063738,0.0,4.0,9.0
201304,232.15072,WY,RES,263274.0,9.92,2302.9351424,881.7836930346331,MTN,47.024991927,458.56298676,0,1,64,2013,4,spring,2013-04-01,30,8,0.7333333333333334,29.392789767821103,0.0,25.0,6.0
201303,261.43241,WY,RES,262927.0,9.81,2564.6519421000003,994.3155704815405,MTN,22.655446758,591.89851545,0,1,63,2013,3,spring,2013-03-01,31,10,0.6774193548387097,32.07469582198517,0.0,10.0,10.0
201302,279.47624,WY,RES,262644.0,9.55,2668.9980920000003,1064.0876623871095,MTN,0.0,808.27482432,0,1,62,2013,2,winter,2013-02-01,28,9,0.6785714285714286,38.003130799539626,0.0,10.0,5.0
201301,342.40359,WY,RES,263731.0,9.5,3252.834105,1298.3061907777242,MTN,0.0,1017.8444037,0,1,61,2013,1,winter,2013-01-01,31,10,0.6774193548387097,41.880844863797556,0.0,16.0,8.0
201212,269.09261,WY,RES,262146.0,9.89,2661.3259129,1026.499012000946,MTN,0.0,897.44591417,0,1,60,2012,12,winter,2012-12-01,31,11,0.6451612903225806,33.11287135486923,0.0,16.0,15.0
201211,234.24162,WY,RES,261735.0,10.01,2344.7586162000002,894.9571895237549,MTN,15.13064853,535.04686524,0,1,59,2012,11,fall,2012-11-01,30,10,0.6666666666666667,29.831906317458497,0.0,6.0,8.0
201210,184.52163,WY,RES,262605.0,10.36,1911.6440867999997,702.6584794653567,MTN,74.978687304,344.58460337,0,1,58,2012,10,fall,2012-10-01,31,9,0.7096774193548387,22.666402563398602,0.0,6.0,5.0
201209,179.40054,WY,RES,261871.0,10.38,1862.1776052000002,685.0721920334821,MTN,206.98680377,95.240879779,0,1,57,2012,9,fall,2012-09-01,30,11,0.6333333333333333,22.835739734449405,0.0,0.0,5.0
201208,211.61665,WY,RES,262983.0,10.27,2173.3029954999997,804.6780590380367,MTN,372.5920824,13.795437422,0,1,56,2012,8,summer,2012-08-01,31,8,0.7419354838709677,25.957356743162475,0.0,0.0,2.0
201207,215.98665,WY,RES,261010.0,10.38,2241.941427,827.5033523619785,MTN,387.84599132,7.7145471292,0,1,55,2012,7,summer,2012-07-01,31,10,0.6774193548387097,26.693656527805757,0.0,0.0,18.0
201206,191.00783,WY,RES,260547.0,10.22,1952.1000226000003,733.1031637286171,MTN,305.17731306,53.233229869,0,1,54,2012,6,summer,2012-06-01,30,9,0.7,24.436772124287238,0.0,0.0,17.0
201205,178.36923,WY,RES,260107.0,10.08,1797.9618383999998,685.7532861476238,MTN,142.61289603,198.53434443,0,1,53,2012,5,spring,2012-05-01,31,9,0.7096774193548387,22.121073746697544,0.0,0.0,8.0
201204,194.90161,WY,RES,260940.0,9.74,1898.3416814000002,746.9211696175366,MTN,51.474822929,329.70632686,0,1,52,2012,4,spring,2012-04-01,30,9,0.7,24.897372320584555,0.0,8.0,10.0
201203,255.97529,WY,RES,260575.0,9.4,2406.167726,982.3478461095654,MTN,10.579597393,533.96264492,0,1,51,2012,3,spring,2012-03-01,31,9,0.7096774193548387,31.688640197082755,0.0,0.0,14.0
201202,283.19027,WY,RES,260176.0,9.16,2594.0228732,1088.4565448004428,MTN,2.3188000509,750.0430919,0,1,50,2012,2,winter,2012-02-01,29,9,0.6896551724137931,37.53298430346354,0.0,22.0,6.0
201201,318.22406,WY,RES,259602.0,9.12,2902.2034271999996,1225.815132394974,MTN,1.4935889748,816.24371338,0,1,49,2012,1,winter,2012-01-01,31,11,0.6451612903225806,39.54242362564432,0.0,13.0,21.0
201112,298.11826,WY,RES,260174.0,9.18,2736.7256268,1145.8418596785227,MTN,0.0,964.14490505,0,1,48,2011,12,winter,2011-12-01,31,11,0.6451612903225806,36.96264063479106,0.0,8.0,6.0
201111,237.48779,WY,RES,259006.0,9.54,2265.6335166,916.9200327405542,MTN,4.3464905995,665.55634076,0,1,47,2011,11,fall,2011-11-01,30,10,0.6666666666666667,30.56400109135181,0.0,15.0,15.0
201110,177.38169,WY,RES,259142.0,10.08,1788.0074352,684.4961063818292,MTN,73.036666388,330.81625785,0,1,46,2011,10,fall,2011-10-01,31,11,0.6451612903225806,22.080519560704168,0.0,6.0,12.0
201109,181.12829,WY,RES,258989.0,9.61,1740.6428668999997,699.3667298611138,MTN,218.93025388,102.99162025,0,1,45,2011,9,fall,2011-09-01,30,9,0.7,23.312224328703792,0.0,0.0,3.0
201108,207.39351,WY,RES,259045.0,9.44,1957.7947344,800.6080410739447,MTN,400.46896602,13.987661347,0,1,44,2011,8,summer,2011-08-01,31,8,0.7419354838709677,25.82606584109499,0.0,0.0,10.0
201107,192.97383,WY,RES,257764.0,9.69,1869.9164127,748.6453888052637,MTN,379.19848335,16.547933282,0,1,43,2011,7,summer,2011-07-01,31,11,0.6451612903225806,24.1498512517827,0.0,0.0,11.0
201106,185.93055,WY,RES,259198.0,9.43,1753.3250865,717.3301877329301,MTN,237.62582272,98.813488541,0,1,42,2011,6,summer,2011-06-01,30,8,0.7333333333333334,23.911006257764335,0.0,0.0,17.0
201105,202.01603,WY,RES,257481.0,9.12,1842.3861935999998,784.5861636392589,MTN,74.723522724,309.99395015,0,1,41,2011,5,spring,2011-05-01,31,10,0.6774193548387097,25.309231085137384,0.0,12.0,2.0
201104,224.93619,WY,RES,257627.0,8.89,1999.6827291000002,873.1079816944653,MTN,45.023617437,443.76671987,0,1,40,2011,4,spring,2011-04-01,30,9,0.7,29.103599389815507,0.0,10.0,9.0
201103,272.27945,WY,RES,259012.0,8.65,2355.2172425,1051.2233023952558,MTN,16.170884245,589.59872736,0,1,39,2011,3,spring,2011-03-01,31,8,0.7419354838709677,33.91042910952438,0.0,10.0,15.0
201102,290.48695,WY,RES,257360.0,8.47,2460.4244665,1128.7183322971712,MTN,0.0,846.80896468,0,1,38,2011,2,winter,2011-02-01,28,9,0.6785714285714286,40.311369010613255,0.0,20.0,23.0
201101,332.59346,WY,RES,257534.0,8.3,2760.5257180000003,1291.454565222456,MTN,0.0,939.95567209,0,1,37,2011,1,winter,2011-01-01,31,11,0.6451612903225806,41.65982468459536,0.0,17.0,16.0
201012,299.9266,WY,RES,254993.0,8.4,2519.38344,1176.2150333538568,MTN,0.0,794.73786931,0,1,36,2010,12,winter,2010-12-01,31,10,0.6774193548387097,37.94242043076957,0.0,29.0,12.0
201011,222.984,WY,RES,256972.0,8.92,1989.01728,867.7365627383529,MTN,3.4752835677,689.42105077,0,1,35,2010,11,fall,2010-11-01,30,10,0.6666666666666667,28.92455209127843,0.0,26.0,10.0
201010,173.14152,WY,RES,257305.0,9.5,1644.84444,672.9038300849187,MTN,67.143738317,295.39658118,0,1,34,2010,10,fall,2010-10-01,31,11,0.6451612903225806,21.706575164029637,0.0,8.0,5.0
201009,178.14962,WY,RES,257170.0,9.45,1683.5139089999998,692.730956176848,MTN,225.27272362,96.802633543,0,1,33,2010,9,fall,2010-09-01,30,9,0.7,23.0910318725616,0.0,0.0,1.0
201008,188.49559,WY,RES,257338.0,9.52,1794.4780167999998,732.4825327001842,MTN,324.11039831,28.393525939,0,1,32,2010,8,summer,2010-08-01,31,9,0.7096774193548387,23.628468796780133,0.0,0.0,12.0
201007,196.06954,WY,RES,257884.0,9.44,1850.8964575999998,760.3012982581315,MTN,382.69448275,18.229972865,0,1,31,2010,7,summer,2010-07-01,31,10,0.6774193548387097,24.52584833090747,0.0,0.0,16.0
201006,178.79932,WY,RES,257909.0,9.14,1634.2257848000002,693.2651439073471,MTN,248.88365395,83.060964881,0,1,30,2010,6,summer,2010-06-01,30,8,0.7333333333333334,23.108838130244905,0.0,2.0,11.0
